Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2018,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,CN,XX,,2,fins,,Q,O
2018,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,FJ,US,2,,fins,,Q,O
2018,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,FJ,,,2,fins,,Q,W
2018,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,HK,US,2,,fins,,Q,W
2018,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,HK,US,2,,fins,,S,O
2018,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,LK,US,2,,fins,,Q,O
2018,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,MX,,122,,fins,kg,T,I
2018,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,MX,,1,,fins,,T,I
2018,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,TW,US,2,,fins,,E,O
2018,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,ZA,US,2,,fins,,Q,O
2018,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,ZA,US,,,2,fins,,Q,O
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,BJ,SN,XX,,1,fins,kg,S,W
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,MX,MX,,703,fins,kg,T,W
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,MX,,,15288,fins,kg,T,W
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,SN,,,970,fins,kg,T,W
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,FR,MC,XX,,1,bodies,,Q,O
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,GB,EC,,,50,specimens,,S,W
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,MX,,1821,,fins,kg,T,W
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,PE,,6426.3,11088.5,fins,kg,T,W
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SN,,130,,fins,kg,T,W
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SV,XX,28.5,,fins,kg,T,W
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SV,,,24.2,fins,kg,T,W
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,YE,,,7900,fins,kg,T,W
2018,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,VN,PE,,,72,fins,kg,T,W
2018,II,Sphyrnidae spp.,Elasmobranchii,Carcharhiniformes,Sphyrnidae,,HK,YE,,475,475,fins,kg,T,W
2018,II,Elasmobranchii,Elasmobranchii,,,,PE,EC,,,27333.7,fins,kg,T,O
2018,II,Lamniformes spp.,Elasmobranchii,Lamniformes,,,HK,YE,,,390,fins,kg,T,W
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,CA,PE,,,4,live,,T,W
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,CN,PE,,,17,live,,T,W
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,DE,BR,,3,,live,,T,U
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,DE,PE,,,2,live,,T,W
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,DK,PE,,2,2,live,,T,W
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,HK,PE,,,6,live,,T,W
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,JP,PE,,,2,live,,T,W
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,NL,PE,,,4,live,,T,W
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,NL,PE,,2,,live,,,
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,PL,PE,,,4,live,,T,W
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,SG,PE,,,2,live,,T,W
2018,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,US,PE,,4,49,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,AE,MY,,10,10,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,AE,TH,,,52,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BD,TH,,,50,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BN,MY,,,20,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,PE,,,35,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,SG,,,30,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,SG,,,26,live,,T,O
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,TH,,,127,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CN,MY,,,2600,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CN,TH,,,1791,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CZ,TH,,5,27,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CZ,TH,,,6,live,,T,D
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,PE,,5,21,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,TH,,,6,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DK,PE,,,4,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,EG,TH,,,4,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ES,TH,,,6,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,FR,TH,,21,,fingerlings,,,
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,FR,TH,,,35,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,FR,TW,,3,,fingerlings,,,
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,ID,,8,,live,,,
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,PE,,,5,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,PE,,5,,live,,,
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,,426,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,458,,live,,,
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,HK,TH,,,146,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ID,MY,,,9,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ID,TH,,,140,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IL,TH,,,48,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IN,MY,,,4,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IQ,TH,,,4,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IR,TH,,,130,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IT,MY,,,4,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IT,TH,,,26,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IT,TH,,46,,live,,,
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,BR,,32,,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,MY,,399,1112,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,SG,,,130,live,,T,O
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,TH,,94,689,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KR,SG,,,208,live,,T,O
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KR,TH,,,2,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KZ,TH,,,8,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,LB,TH,,,4,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,LK,TH,,,6,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MA,SR,,,11,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MT,TH,,,4,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MX,CO,,146,,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MX,PE,,21,79,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MX,TH,,,50,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MY,TH,,2,2,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NL,PE,,,37,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NL,PE,,37,,live,,,
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PH,TH,,,917,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PK,TH,,,30,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PL,MY,,18,18,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PL,PE,,7,27,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PL,SG,,,21,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PL,TH,,59,56,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,QA,TH,,,22,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,RO,TH,,,11,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,RU,TH,,,21,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,SG,TH,,,216,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,SN,TH,,,4,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,TH,JP,,,2,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,TR,MY,,6,6,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,TR,TH,,24,160,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,TW,SG,,,1196,live,,T,O
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,TW,TH,,,35,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,UA,TH,,,2,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,CN,,17,,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,MY,,,100,live,,T,F
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,PE,,4,71,live,,T,W
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,SG,TH,,48,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,VN,TH,,,2160,live,,T,C
2018,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ZA,TH,,,35,live,,T,C
2018,III,Potamotrygon constellata,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MY,CO,,,4,live,,T,W
2018,III,Potamotrygon falkneri,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,PE,,,1,live,,T,W
2018,III,Potamotrygon falkneri,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,BR,,12,,live,,T,U
2018,III,Potamotrygon falkneri,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,MY,,,69,live,,T,F
2018,III,Potamotrygon falkneri,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MX,PE,,1,1,live,,T,W
2018,III,Potamotrygon falkneri,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NL,PE,,,3,live,,T,W
2018,III,Potamotrygon falkneri,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PH,PE,,,2,live,,T,W
2018,III,Potamotrygon falkneri,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PL,PE,,,4,live,,T,W
2018,III,Potamotrygon falkneri,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,PE,,15,75,live,,T,W
2018,III,Potamotrygon henlei,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IS,GB,BR,,2,live,,T,O
2018,III,Potamotrygon histrix,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,BR,,,400,fingerlings,,T,W
2018,III,Potamotrygon histrix,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,BR,,450,180,live,,T,W
2018,III,Potamotrygon histrix,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,ID,,6,,live,,T,F
2018,III,Potamotrygon histrix,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,PE,,13,,live,,T,W
2018,III,Potamotrygon histrix,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,BR,,,32,fingerlings,,T,W
2018,III,Potamotrygon histrix,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,BR,,,40,fingerlings,,T,W
2018,III,Potamotrygon histrix,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,BR,,60,20,live,,T,W
2018,III,Potamotrygon hybrid,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,,20,live,,T,C
2018,III,Potamotrygon hybrid,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IR,TH,,,116,live,,T,C
2018,III,Potamotrygon hybrid,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,TH,,,46,live,,T,C
2018,III,Potamotrygon hybrid,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PH,TH,,,70,live,,T,C
2018,III,Potamotrygonidae spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,,CN,MY,,,4190,live,,T,F
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,AE,TH,,4,12,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,AR,TH,,,6,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BD,TH,,,38,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BN,TH,,,7,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,TH,,,66,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CN,TH,,,323,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CZ,TH,,4,24,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,TH,,6,10,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ES,TH,,,4,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,FR,TH,,2,,fingerlings,,,
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,FR,TH,,,11,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,,133,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,94,,live,,,
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,HK,TH,,,15,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ID,TH,,,50,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IN,TH,,,12,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IQ,TH,,,7,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IR,TH,,,12,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,TH,,,761,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KR,TH,,,2,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,LK,TH,,,4,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MT,TH,,,43,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MX,TH,,,3,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MY,TH,,,3,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NL,TH,,,77,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NL,TH,,47,,live,,,
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PH,TH,,,319,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,RU,TH,,,41,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,SG,TH,,,39,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,TW,TH,,,64,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,TH,,20,568,live,,T,C
2018,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ZA,TH,,,11,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,AR,TH,,,20,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BD,TH,,,29,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BN,TH,,,6,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,SG,,,2,live,,T,F
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,SG,,,6,live,,T,O
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,TH,,,55,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CN,TH,,,45,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CZ,TH,,,7,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,TH,,,10,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ES,TH,,,6,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,,86,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,55,,live,,,
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,HK,TH,,,2,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ID,TH,,,61,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IN,TH,,,4,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IR,TH,,,16,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,MY,,82,302,live,,T,F
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,TH,,,379,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KR,TH,,,37,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MT,TH,,,14,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MX,TH,,,33,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NL,TH,,,10,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NL,TH,,10,,live,,,
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PE,TH,,,9,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PH,TH,,,619,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PH,TH,,,3,live,,T,O
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,RU,TH,,,40,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,SG,TH,,,22,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,TH,MY,,,30,live,,T,F
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,TR,TH,,8,18,live,,T,C
2018,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,TW,SG,,,10,live,,T,F
